Date,LP_Total_Value,FD_Benchmark,LP_Value_No_Fees
2022-12-08,1775732.9306417196,1150051.2383543414,1258482.9306417196
2022-12-09,1776126.1606546473,1150128.9898385867,1258626.1606546473
2022-12-12,1777951.0080989813,1150206.7465793747,1260201.0080989813
2022-12-13,1782066.7165127138,1150284.5085770604,1264066.7165127138
2022-12-14,1785609.6414143096,1150362.2758319995,1267359.6414143096
2022-12-15,1774978.5296981765,1150440.0483445474,1256478.5296981765
2022-12-16,1782673.4864997861,1150517.8261150597,1263923.4864997861
2022-12-19,1785214.2109296105,1150595.6091438916,1266214.2109296105
2022-12-20,1785750.5344158919,1150673.3974313987,1266500.5344158919
2022-12-21,1788291.3953852903,1150751.1909779364,1268791.3953852903
2022-12-22,1789400.365844134,1150828.9897838605,1269650.365844134
2022-12-23,1786214.2109296105,1150906.7938495264,1266214.2109296105
2022-12-26,1786607.4409425382,1150984.6031752902,1266357.4409425382
2022-12-27,1786857.4409425382,1151062.4177615065,1266357.4409425382
2022-12-28,1786391.5639570479,1151140.2376085317,1265641.5639570479
2022-12-29,1786641.5639570479,1151218.0627167216,1265641.5639570479
2022-12-30,1786891.5639570479,1151295.893086431,1265641.5639570479
2023-01-02,1782130.5615981903,1151373.7287180165,1260630.5615981903
2023-01-03,1782380.5615981903,1151451.5696118334,1260630.5615981903
2023-01-04,1782916.8850844717,1151529.4157682378,1260916.8850844717
2023-01-05,1782737.3315852627,1151607.2671875851,1260487.3315852627
2023-01-06,1778119.5592393326,1151685.1238702314,1255619.5592393326
2023-01-09,1782951.0080989813,1151762.9858165323,1260201.0080989813
2023-01-10,1775183.404324809,1151840.853026844,1252183.404324809
2023-01-11,1774574.2973263913,1151918.725501522,1251324.2973263913
2023-01-12,1774537.97384011,1151996.6032409223,1251037.97384011
2023-01-13,1771351.8189255865,1152074.4862454012,1247601.8189255865
2023-01-16,1764586.4156231857,1152152.374515314,1240586.4156231857
2023-01-17,1759395.8597651192,1152230.2680510173,1235145.8597651192
2023-01-18,1762652.4611804339,1152308.1668528668,1238152.4611804339
2023-01-19,1759179.982779629,1152386.0709212183,1234429.982779629
2023-01-20,1757998.3653482224,1152463.9802564285,1232998.3653482224
2023-01-23,1751662.3790054568,1152541.8948588527,1226412.3790054568
2023-01-24,1751626.0555191755,1152619.814728848,1226126.0555191755
2023-01-25,1751876.0555191755,1152697.7398667694,1226126.0555191755
2023-01-26,1752412.3790054568,1152775.6702729738,1226412.3790054568
2023-01-27,1741208.6203167608,1152853.6059478172,1214958.6203167608
2023-01-30,1741029.066817552,1152931.5468916558,1214529.066817552
2023-01-31,1741279.066817552,1153009.4931048455,1214529.066817552
2023-02-01,1747771.383053036,1153087.4445877431,1220771.383053036
2023-02-02,1748078.7296740364,1153165.4013407044,1220828.7296740364
2023-02-03,1742458.6203167608,1153243.363364086,1214958.6203167608
2023-02-06,1746287.8687046382,1153321.330658244,1218537.8687046382
2023-02-07,1748542.2696481813,1153399.3032235347,1220542.2696481813
2023-02-08,1759816.611377242,1153477.281060315,1231566.611377242
2023-02-09,1759064.4109054704,1153555.2641689405,1230564.4109054704
2023-02-10,1763466.3062659104,1153633.2525497682,1234716.3062659104
2023-02-13,1768870.5386376956,1153711.2462031543,1239870.5386376956
2023-02-14,1777710.9259240043,1153789.245129455,1248460.9259240043
2023-02-15,1774238.4475231995,1153867.2493290277,1244738.4475231995
2023-02-16,1786801.1766707392,1153945.258802228,1257051.1766707392
2023-02-17,1790344.238111909,1154023.2735494124,1260344.238111909
2023-02-20,1798611.8418860813,1154101.2935709383,1268361.8418860813
2023-02-21,1798432.2883868723,1154179.3188671614,1267932.2883868723
2023-02-22,1799254.935359435,1154257.349438439,1268504.935359435
2023-02-23,1802082.1198151147,1154335.385285127,1271082.1198151147
2023-02-24,1800184.488858644,1154413.4264075828,1268934.488858644
2023-02-27,1800864.042357853,1154491.4728061627,1269364.042357853
2023-02-28,1812567.8010465486,1154569.5244812232,1280817.8010465486
2023-03-01,1816253.9559610721,1154647.5814331216,1284253.9559610721
2023-03-02,1812208.694048131,1154725.6436622143,1279958.694048131
2023-03-03,1813317.8010465486,1154803.7111688578,1280817.8010465486
2023-03-06,1813710.8945199023,1154881.7839534096,1280960.8945199023
2023-03-07,1813960.8945199023,1154959.8620162257,1280960.8945199023
2023-03-08,1814783.6780320387,1155037.9453576636,1281533.6780320387
2023-03-09,1828348.60765135,1155116.03397808,1294848.60765135
2023-03-10,1827739.637192506,1155194.1278778317,1293989.637192506
2023-03-13,1827416.9902199435,1155272.2270572756,1293416.9902199435
2023-03-14,1821166.8872691048,1155350.3315167686,1286916.8872691048
2023-03-15,1817894.8489626544,1155428.441256668,1283394.8489626544
2023-03-16,1817944.4088683,1155506.5562773303,1283194.4088683
2023-03-17,1823549.0813344396,1155584.676579113,1288549.0813344396
2023-03-20,1818931.1724489357,1155662.8021623727,1283681.1724489357
2023-03-21,1819324.4024618631,1155740.9330274668,1283824.4024618631
2023-03-22,1815708.694048131,1155819.0691747523,1279958.694048131
2023-03-23,1810947.691689273,1155897.2106045864,1274947.691689273
2023-03-24,1800603.0399989951,1155975.357317326,1264353.0399989951
2023-03-27,1803716.4114013822,1156053.5093133282,1267216.4114013822
2023-03-28,1801818.9169844852,1156131.6665929507,1265068.9169844852
2023-03-29,1794051.1766707392,1156209.82915655,1257051.1766707392
2023-03-30,1802862.8906465478,1156287.9970044838,1265612.8906465478
2023-03-31,1803141.5639570479,1156366.1701371095,1265641.5639570479
2023-04-03,1800671.2860280147,1156444.3485547842,1262921.2860280147
2023-04-04,1802782.4569586301,1156522.532257865,1264782.4569586301
2023-04-05,1799309.9785578253,1156600.7212467093,1261059.9785578253
2023-04-06,1797555.5776142823,1156678.9155216746,1259055.5776142823
2023-04-07,1797662.4841409286,1156757.1150831182,1258912.4841409286
2023-04-10,1801921.2860280147,1156835.3199313974,1262921.2860280147
2023-04-11,1802314.3795013684,1156913.53006687,1263064.3795013684
2023-04-12,1803996.1334723488,1156991.745489893,1264496.1334723488
2023-04-13,1802528.056015087,1157069.9662008244,1262778.056015087
2023-04-14,1799341.9011005636,1157148.1922000211,1259341.9011005636
2023-04-17,1800021.4545997726,1157226.423487841,1259771.4545997726
2023-04-18,1805998.3339441204,1157304.6600646414,1265498.3339441204
2023-04-19,1809827.7188715716,1157382.9019307801,1269077.7188715716
2023-04-20,1808789.0583739448,1157461.1490866146,1267789.0583739448
2023-04-21,1811329.919343343,1157539.4015325026,1270079.919343343
2023-04-24,1811436.6893304153,1157617.6592688016,1269936.6893304153
2023-04-25,1811772.5727223426,1157695.9222958696,1270022.5727223426
2023-04-26,1814227.41376024,1157774.1906140638,1272227.41376024
2023-04-27,1817913.5686747634,1157852.4642237423,1275663.5686747634
2023-04-28,1819595.3226457438,1157930.7431252627,1277095.3226457438
2023-05-01,1819272.6756731812,1158009.0273189824,1276522.6756731812
2023-05-02,1819522.6756731812,1158087.3168052598,1276522.6756731812
2023-05-03,1820917.9696183065,1158165.6115844524,1277667.9696183065
2023-05-04,1817875.0447167105,1158243.9116569182,1274375.0447167105
2023-05-05,1818268.2747296381,1158322.2170230153,1274518.2747296381
2023-05-08,1813793.5958570617,1158400.5276831007,1269793.5958570617
2023-05-09,1814186.6893304153,1158478.843637533,1269936.6893304153
2023-05-10,1817872.844244939,1158557.1648866702,1273372.844244939
2023-05-11,1818122.844244939,1158635.4914308698,1273372.844244939
2023-05-12,1822811.199631234,1158713.8232704904,1277811.199631234
2023-05-15,1827070.00151832,1158792.1604058894,1281820.00151832
2023-05-16,1832617.3273634592,1158870.502837425,1287117.3273634592
2023-05-17,1832008.3569046152,1158948.8505654554,1286258.3569046152
2023-05-18,1840275.9606787874,1159027.2035903388,1294275.9606787874
2023-05-19,1844534.7625658736,1159105.5619124328,1298284.7625658736
2023-05-22,1845357.4095384362,1159183.925532096,1298857.4095384362
2023-05-23,1848327.6874674696,1159262.2944496865,1301577.6874674696
2023-05-24,1854734.1203110262,1159340.6686655625,1307734.1203110262
2023-05-25,1861283.7831675105,1159419.0481800819,1314033.7831675105
2023-05-26,1871269.4643989448,1159497.432993603,1323769.4643989448
2023-05-29,1864503.9245569701,1159575.8231064843,1316753.9245569701
2023-05-30,1865899.3550416692,1159654.218519084,1317899.3550416692
2023-05-31,1864860.8310836162,1159732.61923176,1316610.8310836162
2023-06-01,1869405.956456984,1159811.0252448712,1320905.956456984
2023-06-02,1869083.3094844213,1159889.4365587758,1320333.3094844213
2023-06-05,1859024.8447408506,1159967.8531738317,1310024.8447408506
2023-06-06,1859274.8447408506,1160046.275090398,1310024.8447408506
2023-06-07,1868115.2320271593,1160124.702308833,1318615.2320271593
2023-06-08,1868365.2320271593,1160203.1348294944,1318615.2320271593
2023-06-09,1872051.386941683,1160281.5726527413,1322051.386941683
2023-06-12,1870726.402957775,1160360.0157789323,1320476.402957775
2023-06-13,1872694.4804150367,1160438.4642084253,1322194.4804150367
2023-06-14,1871942.279943265,1160516.9179415796,1321192.279943265
2023-06-15,1873624.0339142457,1160595.3769787534,1322624.0339142457
2023-06-16,1875162.5578722984,1160673.8413203051,1323912.5578722984
2023-06-19,1872119.6329707026,1160752.3109665937,1320619.6329707026
2023-06-20,1876092.1113715074,1160830.7859179773,1324342.1113715074
2023-06-21,1880064.5897723122,1160909.2661748154,1328064.5897723122
2023-06-22,1882032.667229574,1160987.7517374658,1329782.667229574
2023-06-23,1883427.9611746992,1161066.2426062876,1330927.9611746992
2023-06-26,1891122.9179763088,1161144.7387816398,1338372.9179763088
2023-06-27,1890513.9475174649,1161223.2402638807,1337513.9475174649
2023-06-28,1888186.8996013592,1161301.7470533694,1334936.8996013592
2023-06-29,1890441.3005449022,1161380.2591504646,1336941.3005449022
2023-06-30,1890691.3005449022,1161458.776555525,1336941.3005449022
2023-07-03,1889795.8700602031,1161537.2992689095,1335795.8700602031
2023-07-04,1889902.7765868492,1161615.8272909771,1335652.7765868492
2023-07-05,1885857.514673908,1161694.3606220866,1331357.514673908
2023-07-06,1886250.7446868357,1161772.899262597,1331500.7446868357
2023-07-07,1889364.1160892227,1161851.4432128675,1334364.1160892227
2023-07-10,1891618.5170327658,1161929.9924732565,1336368.5170327658
2023-07-11,1892154.977058621,1162008.5470441235,1336654.977058621
2023-07-12,1888825.5921311697,1162087.1069258272,1333075.5921311697
2023-07-13,1886927.9611746992,1162165.672118727,1330927.9611746992
2023-07-14,1869710.999655374,1162244.2426231813,1313460.999655374
2023-07-17,1851778.161150559,1162322.81843955,1295278.161150559
2023-07-18,1855893.8695642913,1162401.399568192,1299143.8695642913
2023-07-19,1857002.8400231353,1162479.9860094662,1300002.8400231353
2023-07-20,1857252.8400231353,1162558.5777637318,1300002.8400231353
2023-07-21,1857502.8400231353,1162637.174831348,1300002.8400231353
2023-07-24,1864481.9198392548,1162715.7772126745,1306731.9198392548
2023-07-25,1866879.5507957253,1162794.3849080699,1308879.5507957253
2023-07-26,1867129.5507957253,1162872.9979178936,1308879.5507957253
2023-07-27,1861366.3479650961,1162951.6162425051,1302866.3479650961
2023-07-28,1852453.3137062248,1163030.2398822636,1293703.3137062248
2023-07-31,1862438.9949376588,1163108.8688375286,1303438.9949376588
2023-08-01,1855816.6851086118,1163187.5031086593,1296566.6851086118
2023-08-02,1853632.7306658598,1163266.142696015,1294132.7306658598
2023-08-03,1863904.871923149,1163344.7875999555,1304154.871923149
2023-08-04,1860432.3935223443,1163423.43782084,1300432.3935223443
2023-08-07,1863832.0884110127,1163502.0933590278,1303582.0884110127
2023-08-08,1865227.5188957117,1163580.7542148784,1304727.5188957117
2023-08-09,1872206.598711831,1163659.4203887517,1311456.598711831
2023-08-10,1869163.6738102352,1163738.0918810067,1308163.6738102352
2023-08-11,1869699.9972965166,1163816.7686920033,1308449.9972965166
2023-08-14,1874245.122669884,1163895.4508221012,1312745.122669884
2023-08-15,1883801.386941683,1163974.1382716598,1322051.386941683
2023-08-16,1888632.8358013318,1164052.8310410387,1326632.8358013318
2023-08-17,1887164.75834407,1164131.5291305976,1324914.75834407
2023-08-18,1894000.7446868357,1164210.2325406962,1331500.7446868357
2023-08-21,1892818.9907158553,1164288.9412716941,1330068.9907158553
2023-08-22,1893498.544215064,1164367.6553239513,1330498.544215064
2023-08-23,1893605.3142021366,1164446.3746978273,1330355.3142021366
2023-08-24,1893855.3142021366,1164525.099393682,1330355.3142021366
2023-08-25,1893246.3437432926,1164603.8294118752,1329496.3437432926
2023-08-28,1891921.3597593845,1164682.5647527669,1327921.3597593845
2023-08-29,1896323.3916593983,1164761.3054167163,1332073.3916593983
2023-08-30,1893996.3437432926,1164840.051404084,1329496.3437432926
2023-08-31,1892671.3597593845,1164918.8027152296,1327921.3597593845
2023-09-01,1892921.3597593845,1164997.5593505132,1327921.3597593845
2023-09-04,1895318.9907158553,1165076.321310294,1330068.9907158553
2023-09-05,1897716.6216723258,1165155.0885949333,1332216.6216723258
2023-09-06,1895103.113730365,1165233.8612047902,1329353.113730365
2023-09-07,1903800.2710037462,1165312.6391402245,1337800.2710037462
2023-09-08,1905482.0249747266,1165391.4224015968,1339232.0249747266
2023-09-11,1904872.9179763088,1165470.210989267,1338372.9179763088
2023-09-12,1904550.2710037462,1165549.0049035954,1337800.2710037462
2023-09-13,1905659.378002164,1165627.804144942,1338659.378002164
2023-09-14,1905909.378002164,1165706.6087136667,1338659.378002164
2023-09-15,1907304.6719472893,1165785.4186101297,1339804.6719472893
2023-09-18,1908270.5489327793,1165864.2338346916,1340520.5489327793
2023-09-19,1909952.3029037598,1165943.0543877124,1341952.3029037598
2023-09-20,1912349.7973206567,1166021.8802695519,1344099.7973206567
2023-09-21,1909593.195905342,1166100.711480571,1341093.195905342
2023-09-22,1911418.17988925,1166179.5480211296,1342668.17988925
2023-09-25,1910522.749404551,1166258.3898915881,1341522.749404551
2023-09-26,1910200.1024319883,1166337.237092307,1340950.1024319883
2023-09-27,1911738.626390041,1166416.0896236468,1342238.626390041
2023-09-28,1917285.9522351802,1166494.9474859673,1347535.9522351802
2023-09-29,1917535.9522351802,1166573.8106796294,1347535.9522351802
2023-10-02,1914006.2637529487,1166652.6792049934,1343756.2637529487
2023-10-03,1920469.9066779322,1166731.5530624196,1349969.9066779322
2023-10-04,1922867.5376344027,1166810.4322522688,1352117.5376344027
2023-10-05,1925121.9385779458,1166889.3167749012,1354121.9385779458
2023-10-06,1924226.5080932467,1166968.2066306777,1352976.5080932467
2023-10-09,1920467.7062061606,1167047.1018199583,1348967.7062061606
2023-10-10,1926015.0320512997,1167126.0023431042,1354265.0320512997
2023-10-11,1924690.1846069654,1167204.9082004756,1352690.1846069654
2023-10-12,1922649.460177141,1167283.8193924334,1350399.460177141
2023-10-13,1921181.3827198793,1167362.735919338,1348681.3827198793
2023-10-16,1926012.831579528,1167441.65778155,1353262.831579528
2023-10-17,1928410.4625359988,1167520.5849794305,1355410.4625359988
2023-10-18,1928803.6925489262,1167599.51751334,1355553.6925489262
2023-10-19,1931344.4169787506,1167678.4553836393,1357844.4169787506
2023-10-20,1937464.3897964524,1167757.398590689,1363714.3897964524
2023-10-23,1938430.2667819425,1167836.3471348502,1364430.2667819425
2023-10-24,1938680.2667819425,1167915.3010164835,1364430.2667819425
2023-10-25,1945373.0231117806,1167994.2602359501,1370873.0231117806
2023-10-26,1942616.421696466,1168073.2247936104,1367866.421696466
2023-10-27,1944813.6125585823,1168152.1946898254,1369813.6125585823
2023-10-30,1942830.0982101846,1168231.169924956,1367580.0982101846
2023-10-31,1938498.6493505358,1168310.1504993637,1362998.6493505358
2023-11-01,1938748.6493505358,1168389.1364134087,1362998.6493505358
2023-11-02,1941575.6972666415,1168468.1276674524,1365575.6972666415
2023-11-03,1936098.8179222937,1168547.1242618558,1359848.8179222937
2023-11-06,1929762.831579528,1168626.1261969802,1353262.831579528
2023-11-07,1903382.8358013318,1168705.133473186,1326632.8358013318
2023-11-08,1903632.8358013318,1168784.1460908349,1326632.8358013318
2023-11-09,1917713.3388513527,1168863.1640502876,1340463.3388513527
2023-11-10,1920454.5033755314,1168942.1873519055,1342954.5033755314
2023-11-13,1920704.5033755314,1169021.2159960498,1342954.5033755314
2023-11-14,1925535.9522351802,1169100.2499830814,1347535.9522351802
2023-11-15,1929079.01367635,1169179.289313362,1350829.01367635
2023-11-16,1915727.6240311835,1169258.3339872523,1337227.6240311835
2023-11-17,1915977.6240311835,1169337.3840051137,1337227.6240311835
2023-11-20,1916227.6240311835,1169416.4393673078,1337227.6240311835
2023-11-21,1914329.9930747128,1169495.5000741957,1335079.9930747128
2023-11-22,1911000.7446868357,1169574.566126139,1331500.7446868357
2023-11-23,1918552.4714755176,1169653.6375234984,1338802.4714755176
2023-11-24,1919088.794961799,1169732.714266636,1339088.794961799
2023-11-27,1921200.1024319883,1169811.796355913,1340950.1024319883
2023-11-28,1921163.778945707,1169890.8837916905,1340663.778945707
2023-11-29,1918120.7175045372,1169969.9765743304,1337370.7175045372
2023-11-30,1918370.7175045372,1170049.0747041937,1337370.7175045372
2023-12-01,1914755.1456303787,1170128.1781816427,1333505.1456303787
2023-12-04,1918870.7175045372,1170207.287007038,1337370.7175045372
2023-12-05,1918977.6240311835,1170286.4011807418,1337227.6240311835
2023-12-06,1916936.8996013592,1170365.5207031155,1334936.8996013592
2023-12-07,1918475.423559412,1170444.6455745208,1336225.423559412
2023-12-08,1920300.2710037462,1170523.7757953191,1337800.2710037462
2023-12-11,1917829.9930747128,1170602.911365872,1335079.9930747128
2023-12-12,1923090.9954335706,1170682.0522865416,1340090.9954335706
2023-12-13,1923913.778945707,1170761.1985576893,1340663.778945707
2023-12-14,1928602.1343320021,1170840.350179677,1345102.1343320021
2023-12-15,1920977.6240311835,1170919.507152866,1337227.6240311835
2023-12-18,1921227.6240311835,1170998.6694776188,1337227.6240311835
2023-12-19,1927634.0568747404,1171077.837154297,1343384.0568747404
2023-12-20,1925163.778945707,1171157.010183262,1340663.778945707
2023-12-21,1917968.8221440974,1171236.1885648759,1333218.8221440974
2023-12-22,1917359.7151456797,1171315.3722995007,1332359.7151456797
2023-12-25,1917609.7151456797,1171394.5613874982,1332359.7151456797
2023-12-26,1911130.6353295601,1171473.7558292302,1325630.6353295601
2023-12-27,1913241.9427997496,1171552.9556250586,1327491.9427997496
2023-12-28,1910914.75834407,1171632.1607753458,1324914.75834407
2023-12-29,1904865.2320271593,1171711.3712804534,1318615.2320271593
2024-01-01,1901535.9836392822,1171790.5871407436,1315035.9836392822
2024-01-02,1901785.9836392822,1171869.8083565787,1315035.9836392822
2024-01-03,1904469.8015424602,1171949.0349283202,1317469.8015424602
2024-01-04,1904719.8015424602,1172028.2668563304,1317469.8015424602
2024-01-05,1914132.8358013318,1172107.5041409717,1326632.8358013318
2024-01-08,1919823.3916593983,1172186.746782606,1332073.3916593983
2024-01-09,1919214.4212005544,1172265.9947815957,1331214.4212005544
2024-01-10,1917173.5602311562,1172345.2481383025,1328923.5602311562
2024-01-11,1917423.5602311562,1172424.506853089,1328923.5602311562
2024-01-12,1918389.4372166463,1172503.7709263174,1329639.4372166463
2024-01-15,1918925.7607029276,1172583.04035835,1329925.7607029276
2024-01-16,1925618.5170327658,1172662.315149549,1336368.5170327658
2024-01-17,1919282.667229574,1172741.5953002768,1329782.667229574
2024-01-18,1939863.1366908597,1172820.8808108955,1350113.1366908597
2024-01-19,1940113.1366908597,1172900.171681768,1350113.1366908597
2024-01-22,1939504.029692442,1172979.467913256,1349254.029692442
2024-01-23,1943190.1846069654,1173058.7695057224,1352690.1846069654
2024-01-24,1943440.1846069654,1173138.0764595296,1352690.1846069654
2024-01-25,1944406.0615924557,1173217.38877504,1353406.0615924557
2024-01-26,1945371.9385779458,1173296.7064526158,1354121.9385779458
2024-01-29,1944476.5080932467,1173376.02949262,1352976.5080932467
2024-01-30,1946730.9090367898,1173455.3578954148,1354980.9090367898
2024-01-31,1945119.7381061744,1173534.691661363,1353119.7381061744
2024-02-01,1945799.2916053832,1173614.030790827,1353549.2916053832
2024-02-02,1945648.2748771007,1173693.3752841693,1353148.2748771007
2024-02-05,1952885.141408575,1173772.725141753,1360135.141408575
2024-02-06,1952505.147815012,1173852.08036394,1359505.147815012
2024-02-07,1957107.6198093798,1173931.440951094,1363857.6198093798
2024-02-08,1956212.1893246807,1174010.806903577,1362712.1893246807
2024-02-09,1958896.1437674328,1174090.1782217517,1365146.1437674328
2024-02-12,1957714.3897964524,1174169.554905981,1363714.3897964524
2024-02-13,1957964.3897964524,1174248.9369566278,1363714.3897964524
2024-02-14,1958643.9432956611,1174328.324374055,1364143.9432956611
2024-02-15,1964334.499153728,1174407.7171586251,1369584.499153728
2024-02-16,1963152.7451827473,1174487.1153107013,1368152.7451827473
2024-02-19,1963259.6517093936,1174566.5188306463,1368009.6517093936
2024-02-20,1965514.0526529367,1174645.9277188228,1370014.0526529367
2024-02-21,1969142.8609464597,1174725.3419755942,1373392.8609464597
2024-02-22,1968304.777082761,1174804.761601323,1372304.777082761
2024-02-23,1963543.7747239033,1174884.1865963724,1367293.7747239033
2024-02-26,1963220.9912117668,1174963.6169611055,1366720.9912117668
2024-02-27,1964043.7747239033,1175043.052695885,1367293.7747239033
2024-02-28,1959998.6493505358,1175122.4938010746,1362998.6493505358
2024-02-29,1962109.8202811514,1175201.9402770363,1364859.8202811514
2024-03-01,1955344.4169787506,1175281.3921241343,1357844.4169787506
2024-03-04,1955880.740465032,1175360.8493427313,1358130.740465032
2024-03-05,1949831.2141481214,1175440.31193319,1351831.2141481214
2024-03-06,1953374.1390497175,1175519.7798958742,1355124.1390497175
2024-03-07,1952908.2620642271,1175599.2532311473,1354408.2620642271
2024-03-08,1953158.2620642271,1175678.7319393714,1354408.2620642271
2024-03-11,1939663.778945707,1175758.216020911,1340663.778945707
2024-03-12,1939627.4554594257,1175837.7054761287,1340377.4554594257
2024-03-13,1938187.9147730905,1175917.2003053878,1338687.9147730905
2024-03-14,1941559.0728908323,1175996.700509052,1341809.0728908323
2024-03-15,1941809.0728908323,1176076.2060874843,1341809.0728908323
2024-03-18,1946640.6582900549,1176155.7170410482,1346390.6582900549
2024-03-19,1950899.460177141,1176235.233370107,1350399.460177141
2024-03-20,1955158.2620642271,1176314.7550750242,1354408.2620642271
2024-03-21,1957842.2165069792,1176394.2821561634,1356842.2165069792
2024-03-22,1950589.913084369,1176473.8146138876,1349339.913084369
2024-03-25,1957340.0160352075,1176553.3524485608,1355840.0160352075
2024-03-26,1953867.5376344027,1176632.8956605464,1352117.5376344027
2024-03-27,1953258.430635985,1176712.4442502076,1351258.430635985
2024-03-28,1956801.4920771548,1176791.9982179084,1354551.4920771548
2024-03-29,1957051.4920771548,1176871.5575640122,1354551.4920771548
2024-04-01,1954867.5376344027,1176951.122288883,1352117.5376344027
2024-04-02,1956549.2916053832,1177030.6923928838,1353549.2916053832
2024-04-03,1963957.7883811377,1177110.2678763785,1360707.7883811377
2024-04-04,1964351.0183940653,1177189.8487397307,1360851.0183940653
2024-04-05,1960162.6630077702,1177269.4349833047,1356412.6630077702
2024-04-08,1962703.3874375946,1177349.0266074636,1358703.3874375946
2024-04-09,1964385.141408575,1177428.6236125713,1360135.141408575
2024-04-10,1963346.6174505223,1177508.2259989916,1358846.6174505223
2024-04-11,1963596.6174505223,1177587.8337670884,1358846.6174505223
2024-04-12,1963846.6174505223,1177667.4469172256,1358846.6174505223
2024-04-15,1970396.1437674328,1177747.065449767,1365146.1437674328
2024-04-16,1973223.3282231123,1177826.6893650764,1367723.3282231123
2024-04-17,1972900.5447109758,1177906.318663518,1367150.5447109758
2024-04-18,1977732.1301101984,1177985.953345455,1371732.1301101984
2024-04-19,1975691.2691408002,1178065.5934112524,1369441.2691408002
2024-04-22,1975511.8521811652,1178145.2388612735,1369011.8521811652
2024-04-23,1974186.8681972572,1178224.8896958823,1367436.8681972572
2024-04-24,1975009.6517093936,1178304.545915443,1368009.6517093936
2024-04-25,1974830.0982101846,1178384.2075203198,1367580.0982101846
2024-04-26,1974793.7747239033,1178463.8745108768,1367293.7747239033
2024-04-29,1972180.2667819425,1178543.5468874779,1364430.2667819425
2024-04-30,1971857.6198093798,1178623.2246504873,1363857.6198093798
2024-05-01,1972680.2667819425,1178702.907800269,1364430.2667819425
2024-05-02,1974362.0207529229,1178782.5963371873,1365862.0207529229
2024-05-03,1969457.7883811377,1178862.290261607,1360707.7883811377
2024-05-06,1965555.8930206979,1178941.989573891,1356555.8930206979
2024-05-07,1965662.6630077702,1179021.6942744048,1356412.6630077702
2024-05-08,1965483.1095085614,1179101.4043635123,1355983.1095085614
2024-05-09,1967021.6334666142,1179181.1198415773,1357271.6334666142
2024-05-10,1964551.4920771548,1179260.840708965,1354551.4920771548
2024-05-13,1966519.4329948428,1179340.5669660391,1356269.4329948428
2024-05-14,1964765.0320512997,1179420.298613164,1354265.0320512997
2024-05-15,1960147.2597053696,1179500.0356507045,1349397.2597053696
2024-05-16,1958106.5352755452,1179579.778079025,1347106.5352755452
2024-05-17,1952200.1024319883,1179659.5258984894,1340950.1024319883
2024-05-20,1953022.749404551,1179739.2791094629,1341522.749404551
2024-05-21,1952270.5489327793,1179819.0377123097,1340520.5489327793
2024-05-22,1954954.5033755314,1179898.801707394,1342954.5033755314
2024-05-23,1955204.5033755314,1179978.5710950808,1342954.5033755314
2024-05-24,1958890.6582900549,1180058.3458757345,1346390.6582900549
2024-05-27,1961145.059233598,1180138.1260497198,1348395.059233598
2024-05-28,1957243.0273335841,1180217.9116174013,1344243.0273335841
2024-05-29,1956576.7102537397,1180297.7025791435,1343326.7102537397
2024-05-30,1960176.9817763362,1180377.498935311,1346676.9817763362
2024-05-31,1959997.4282771274,1180457.3006862688,1346247.4282771274
2024-06-03,1961106.5352755452,1180537.1078323817,1347106.5352755452
2024-06-04,1961356.5352755452,1180616.920374014,1347106.5352755452
2024-06-05,1960174.7813045648,1180696.738311531,1345674.7813045648
2024-06-06,1959279.3508198655,1180776.561645297,1344529.3508198655
2024-06-07,1958527.150348094,1180856.3903756773,1343527.150348094
2024-06-10,1957774.9498763224,1180936.2245030364,1342524.9498763224
2024-06-11,1966615.3371626313,1181016.0640277392,1351115.3371626313
2024-06-12,1966435.7836634223,1181095.9089501507,1350685.7836634223
2024-06-13,1966113.1366908597,1181175.759270636,1350113.1366908597
2024-06-14,1963499.6287488989,1181255.6149895594,1347249.6287488989
2024-06-17,1967185.7836634223,1181335.4761072865,1350685.7836634223
2024-06-18,1967579.01367635,1181415.3426241823,1350829.01367635
2024-06-19,1966254.029692442,1181495.2145406115,1349254.029692442
2024-06-20,1964213.3052626175,1181575.0918569393,1346963.3052626175
2024-06-21,1965608.7357473166,1181654.9745735307,1348108.7357473166
2024-06-24,1966574.4761932332,1181734.862690751,1348824.4761932332
2024-06-25,1966395.059233598,1181814.7562089649,1348395.059233598
2024-06-26,1964640.6582900549,1181894.6551285381,1346390.6582900549
2024-06-27,1967181.3827198793,1181974.5594498354,1348681.3827198793
2024-06-28,1969435.7836634223,1182054.469173222,1350685.7836634223
2024-07-01,1969113.1366908597,1182134.3842990634,1350113.1366908597
2024-07-02,1968074.4761932332,1182214.3048277244,1348824.4761932332
2024-07-03,1970042.553650495,1182294.2307595706,1350542.553650495
2024-07-04,1969719.9066779322,1182374.162094967,1349969.9066779322
2024-07-05,1967822.2757214615,1182454.0988342795,1347822.2757214615
2024-07-08,1968358.7357473166,1182534.040977873,1348108.7357473166
2024-07-09,1968608.7357473166,1182613.9885261126,1348108.7357473166
2024-07-10,1967999.6287488989,1182693.9414793642,1347249.6287488989
2024-07-11,1966245.2278053558,1182773.899837993,1345245.2278053558
2024-07-12,1964061.2733626037,1182853.8636023647,1342811.2733626037
2024-07-15,1957868.5170327658,1182933.8327728445,1336368.5170327658
