Date,LP_Total_Value,FD_Benchmark,LP_Value_No_Fees
2022-12-06,1540822.063002367,1149818.0154373078,1024322.0630023669
2022-12-07,1543043.5770332976,1149895.7511540572,1026293.5770332977
2022-12-08,1540619.6295264459,1149973.4921262835,1023619.6295264459
2022-12-09,1539003.9172304473,1150051.2383543414,1021753.9172304473
2022-12-12,1540024.3339488143,1150128.9898385867,1022524.3339488143
2022-12-13,1540810.636189884,1150206.7465793747,1023060.6361898842
2022-12-14,1535289.8043685402,1150284.5085770604,1017289.8043685402
2022-12-15,1536174.344646045,1150362.2758319995,1017924.344646045
2022-12-16,1546085.16859574,1150440.0483445474,1027585.16859574
2022-12-19,1545119.0339302113,1150517.8261150597,1026369.0339302112
2022-12-20,1543465.593185756,1150595.6091438916,1024465.593185756
2022-12-21,1539780.2188664214,1150673.3974313987,1020530.2188664213
2022-12-22,1539743.2485436727,1150751.1909779364,1020243.2485436728
2022-12-23,1540521.9870862453,1150828.9897838605,1020771.9870862454
2022-12-26,1539034.6775766416,1150906.7938495264,1019034.6775766414
2022-12-27,1537547.3680670373,1150984.6031752902,1017297.3680670374
2022-12-28,1538401.6535505531,1151062.4177615065,1017901.6535505531
2022-12-29,1539890.389267544,1151140.2376085317,1019140.389267544
2022-12-30,1535819.8966330555,1151218.0627167216,1014819.8966330556
2023-01-02,1531386.706646816,1151295.893086431,1010136.7066468161
2023-01-03,1534567.459726457,1151373.7287180165,1013067.459726457
2023-01-04,1537944.5988349384,1151451.5696118334,1016194.5988349383
2023-01-05,1535248.718358303,1151529.4157682378,1013248.7183583028
2023-01-06,1538580.56531983,1151607.2671875851,1016330.5653198301
2023-01-09,1529970.3228384615,1151685.1238702314,1007470.3228384615
2023-01-10,1527659.7407650393,1151762.9858165323,1004909.7407650392
2023-01-11,1528853.9424607845,1151840.853026844,1005853.9424607845
2023-01-12,1527955.7910377015,1151918.725501522,1004705.7910377017
2023-01-13,1522419.831819363,1151996.6032409223,998919.831819363
2023-01-16,1520728.662626451,1152074.4862454012,996978.6626264511
2023-01-17,1521046.645868897,1152152.374515314,997046.645868897
2023-01-18,1521228.662626451,1152230.2680510173,996978.6626264511
2023-01-19,1521644.7938613023,1152308.1668528668,997144.7938613023
2023-01-20,1522635.0458297099,1152386.0709212183,997885.0458297099
2023-01-23,1521042.0246292031,1152463.9802564285,996042.0246292031
2023-01-24,1521020.0916594197,1152541.8948588527,995770.0916594196
2023-01-25,1522380.424590016,1152619.814728848,996880.424590016
2023-01-26,1516595.2234973856,1152697.7398667694,990845.2234973857
2023-01-27,1516331.6123518078,1152775.6702729738,990331.6123518078
2023-01-30,1517321.8643202153,1152853.6059478172,991071.8643202153
2023-01-31,1519173.2073449274,1152931.5468916558,992673.2073449275
2023-02-01,1519196.566522098,1153009.4931048455,992446.5665220979
2023-02-02,1512852.4621369357,1153087.4445877431,985852.4621369357
2023-02-03,1517151.0218016405,1153165.4013407044,989901.0218016405
2023-02-06,1528179.832424459,1153243.363364086,1000679.8324244589
2023-02-07,1530242.688875006,1153321.330658244,1002492.688875006
2023-02-08,1527471.2614574274,1153399.3032235347,999471.2614574274
2023-02-09,1529730.503936815,1153477.281060315,1001480.5039368151
2023-02-10,1529610.3329305965,1153555.2641689405,1001110.3329305964
2023-02-13,1533063.018980021,1153633.2525497682,1004313.0189800209
2023-02-14,1532127.1391084814,1153711.2462031543,1003127.1391084812
2023-02-15,1532694.364225219,1153789.245129455,1003444.3642252189
2023-02-16,1538239.3133494416,1153867.2493290277,1008739.3133494416
2023-02-17,1539652.592169519,1153945.258802228,1009902.592169519
2023-02-20,1539917.7195665138,1154023.2735494124,1009917.7195665137
2023-02-21,1539344.3569586657,1154101.2935709383,1009094.3569586657
2023-02-22,1542834.7714565468,1154179.3188671614,1012334.7714565468
2023-02-23,1543062.080361055,1154257.349438439,1012312.080361055
2023-02-24,1545298.6317449505,1154335.385285127,1014298.6317449507
2023-02-27,1550654.7585388303,1154413.4264075828,1019404.7585388303
2023-02-28,1548570.8172882376,1154491.4728061627,1017070.8172882376
2023-03-01,1550203.0831886176,1154569.5244812232,1018453.0831886176
2023-03-02,1545611.3256660241,1154647.5814331216,1013611.3256660241
2023-03-03,1549947.7038232153,1154725.6436622143,1017697.7038232154
2023-03-06,1548566.1960485438,1154803.7111688578,1016066.1960485438
2023-03-07,1548793.504953052,1154881.7839534096,1016043.5049530519
2023-03-08,1556083.327285376,1154959.8620162257,1023083.327285376
2023-03-09,1555381.5618911334,1155037.9453576636,1022131.5618911335
2023-03-10,1555646.6892881282,1155116.03397808,1022146.689288128
2023-03-13,1551485.522315702,1155194.1278778317,1017735.5223157019
2023-03-14,1551297.3680670373,1155272.2270572756,1017297.3680670374
2023-03-15,1550248.212806098,1155350.3315167686,1015998.2128060979
2023-03-16,1554977.36302097,1155428.441256668,1020477.36302097
2023-03-17,1551420.4815320596,1155506.5562773303,1016670.4815320595
2023-03-20,1547478.301639936,1155584.676579113,1012478.3016399359
2023-03-21,1545296.1223529081,1155662.8021623727,1010046.1223529081
2023-03-22,1545228.8071921407,1155740.9330274668,1009728.8071921408
2023-03-23,1540063.018980021,1155819.0691747523,1004313.0189800209
2023-03-24,1538719.239653806,1155897.2106045864,1002719.239653806
2023-03-27,1542088.81506379,1155975.357317326,1005838.8150637898
2023-03-28,1541583.4356983877,1156053.5093133282,1005083.4356983878
2023-03-29,1539393.6927128627,1156131.6665929507,1002643.6927128627
2023-03-30,1541025.9586132427,1156209.82915655,1004025.9586132427
2023-03-31,1540294.0284690408,1156287.9970044838,1003044.0284690408
2023-04-03,1545060.9971763995,1156366.1701371095,1007560.9971763993
2023-04-04,1539411.7625686608,1156444.3485547842,1001661.7625686608
2023-04-05,1538883.7821517966,1156522.532257865,1000883.7821517966
2023-04-06,1541497.9781963783,1156600.7212467093,1003247.9781963784
2023-04-07,1543439.9955590283,1156678.9155216746,1004939.9955590285
2023-04-10,1543803.2709484282,1156757.1150831182,1005053.2709484283
2023-04-11,1545193.858673014,1156835.3199313974,1006193.858673014
2023-04-12,1545632.681003357,1156913.53006687,1006382.681003357
2023-04-13,1542128.5653158682,1156991.745489893,1002628.5653158681
2023-04-14,1537635.0458297099,1157069.9662008244,997885.0458297099
2023-04-17,1545921.9257032303,1157148.1922000211,1005921.9257032303
2023-04-18,1547856.2893233532,1157226.423487841,1007606.2893233533
2023-04-19,1546708.8960259787,1157304.6600646414,1006208.8960259787
2023-04-20,1548990.8296008583,1157382.9019307801,1008240.8296008583
2023-04-21,1546891.6709092413,1157461.1490866146,1005891.6709092412
2023-04-24,1548607.0474490616,1157539.4015325026,1007357.0474490616
2023-04-25,1547844.8625108707,1157617.6592688016,1006344.8625108706
2023-04-26,1552271.9150059996,1157695.9222958696,1010521.9150059996
2023-04-27,1549968.8966310746,1157774.1906140638,1007968.8966310746
2023-04-28,1550596.5412917607,1157852.4642237423,1008346.5412917609
2023-05-01,1550582.1720204744,1157930.7431252627,1008082.1720204746
2023-05-02,1552448.6424421812,1158009.0273189824,1009698.6424421814
2023-05-03,1550636.5441173424,1158087.3168052598,1007636.5441173424
2023-05-04,1547804.697155815,1158165.6115844524,1004554.6971558152
2023-05-05,1545841.5949931196,1158243.9116569182,1002341.5949931197
2023-05-08,1545336.2156277178,1158322.2170230153,1001586.2156277177
2023-05-09,1545027.3123351857,1158400.5276831007,1001027.3123351857
2023-05-10,1546629.3234415764,1158478.843637533,1002379.3234415764
2023-05-11,1544651.0938818865,1158557.1648866702,1000151.0938818863
2023-05-12,1550112.9323666687,1158635.4914308698,1005362.9323666686
2023-05-15,1556111.1631365505,1158713.8232704904,1011111.1631365505
2023-05-16,1554548.3066860032,1158792.1604058894,1009298.3066860033
2023-05-17,1557509.9826413118,1158870.502837425,1012009.982641312
2023-05-18,1559572.8390918593,1158948.8505654554,1013822.8390918592
2023-05-19,1564181.1502188342,1159027.2035903388,1018181.150218834
2023-05-22,1561787.4575059712,1159105.5619124328,1015537.4575059713
2023-05-23,1563042.078745665,1159183.925532096,1016542.078745665
2023-05-24,1563971.821126094,1159262.2944496865,1017221.8211260942
2023-05-25,1565944.0032387036,1159340.6686655625,1018944.0032387037
2023-05-26,1570597.6965566622,1159419.0481800819,1023347.6965566623
2023-05-29,1569450.3032592877,1159497.432993603,1021950.3032592877
2023-05-30,1570493.4110731464,1159575.8231064843,1022743.4110731465
2023-05-31,1568311.2317861188,1159654.218519084,1020311.2317861188
2023-06-01,1568946.440145302,1159732.61923176,1020696.4401453022
2023-06-02,1565797.3680670373,1159811.0252448712,1017297.3680670374
2023-06-05,1568993.2485436727,1159889.4365587758,1020243.2485436728
